"Id","MSZoning","LotFrontage","Neighborhood","Condition1","BldgType","OverallQual","YearBuilt","YearRemodAdd","BsmtFinSF1","TotalBsmtSF","Heating","CentralAir","Electrical","X1stFlrSF","GrLivArea","BsmtFullBath","FullBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","MoSold","YrSold","SalePrice","Electrical_imp","TotalBaths","CentralAirnum","HeatingQCnum"
150,"RM",52,"BrkSide","Norm","1Fam",5,1936,1950,0,896,"GasA","Y","FuseA",896,1344,0,1,3,7,0,1,240,200,114,4,2006,115000,FALSE,1,2,2
151,"RL",120,"CollgCr","Norm","1Fam",5,1975,1975,716,969,"GasA","Y","SBrkr",969,969,0,1,3,5,0,2,440,0,0,1,2007,122000,FALSE,2,2,3
153,"RL",80,"NWAmes","Norm","1Fam",6,1971,1971,416,825,"GasA","Y","SBrkr",1097,1993,0,2,4,8,1,2,495,0,66,6,2006,190000,FALSE,3,2,2
154,"RL",80,"ClearCr","Norm","1Fam",6,1960,1975,429,1602,"GasA","Y","SBrkr",1252,1252,1,1,1,4,1,2,564,409,0,3,2008,235000,FALSE,2,2,2
155,"RM",84,"OldTown","Norm","1Fam",6,1923,1950,0,1200,"GasA","Y","FuseA",1200,1200,0,1,4,7,0,1,312,0,0,3,2006,125000,FALSE,1,2,3
156,"RL",60,"Edwards","Artery","1Fam",6,1924,1950,0,572,"Grav","N","FuseF",572,1096,0,1,2,5,0,0,0,0,8,4,2008,79000,FALSE,1,1,4
157,"RL",60,"NAmes","Norm","1Fam",5,1950,1950,0,0,"GasA","Y","FuseF",1040,1040,0,1,2,5,0,2,625,0,0,6,2006,109500,FALSE,1,2,3
158,"RL",92,"Timber","Norm","1Fam",8,2009,2010,0,774,"GasA","Y","SBrkr",774,1968,0,2,4,8,1,3,680,0,75,5,2010,269500,FALSE,3,2,1
159,"FV",100,"Somerst","Norm","1Fam",7,2004,2005,222,991,"GasA","Y","SBrkr",991,1947,0,2,3,8,1,2,678,0,136,5,2010,254900,FALSE,3,2,1
160,"RL",134,"Gilbert","Norm","1Fam",7,2005,2006,57,1392,"GasA","Y","SBrkr",1392,2462,1,2,4,9,1,2,576,239,132,3,2006,320000,FALSE,4,2,1
161,"RL",68,"Veenker","Norm","1Fam",6,1984,1984,660,1232,"GasA","Y","SBrkr",1232,1232,0,2,3,6,0,2,516,0,0,6,2008,162500,FALSE,2,2,3
163,"RL",95,"NridgHt","Norm","1Fam",7,2005,2005,1201,1541,"GasA","Y","SBrkr",1541,1541,0,2,3,7,1,2,532,0,70,5,2010,220000,FALSE,2,2,1
164,"RL",55,"OldTown","Norm","1Fam",4,1956,1956,0,882,"GasA","Y","SBrkr",882,882,0,1,1,4,0,0,0,0,0,4,2007,103200,FALSE,1,2,1
165,"RM",40,"OldTown","Norm","1Fam",6,1926,2004,370,1149,"GasA","Y","FuseA",1149,1616,0,2,3,5,0,1,216,0,0,10,2007,152000,FALSE,2,2,2
166,"RL",62,"Edwards","Norm","2fmCon",5,1940,1999,351,644,"GasA","Y","SBrkr",808,1355,1,2,4,6,0,0,0,140,0,9,2008,127500,FALSE,3,2,2
167,"RL",80,"ClearCr","Norm","1Fam",5,1955,1993,379,1617,"GasA","Y","FuseA",1867,1867,1,1,2,7,3,1,303,476,0,11,2009,190000,FALSE,2,2,1
168,"RL",86,"NridgHt","Norm","1Fam",8,2007,2007,1288,1582,"GasA","Y","SBrkr",1610,2161,1,1,3,8,1,3,789,178,120,11,2007,325624,FALSE,3,2,1
169,"RL",62,"Gilbert","Norm","1Fam",7,2004,2004,0,840,"GasA","Y","SBrkr",840,1720,0,2,3,7,1,2,440,100,48,5,2007,183500,FALSE,3,2,1
170,"RL",85,"Timber","Norm","1Fam",8,1981,1981,0,1686,"GasA","Y","SBrkr",1707,1707,0,2,2,6,1,2,511,574,64,1,2006,228000,FALSE,3,2,3
171,"RM",60,"OldTown","Feedr","1Fam",5,1941,1950,360,720,"GasA","Y","SBrkr",854,1382,0,1,2,7,0,2,660,237,0,5,2007,128500,FALSE,2,2,3
172,"RL",141,"NAmes","Norm","1Fam",6,1960,1960,639,1080,"GasA","Y","SBrkr",1656,1656,1,1,3,7,2,2,528,210,62,5,2010,215000,FALSE,2,2,4
173,"RL",44,"StoneBr","Norm","TwnhsE",7,1987,1987,495,1064,"GasA","Y","SBrkr",1064,1767,1,2,2,5,1,2,504,441,35,6,2006,239000,FALSE,3,2,2
174,"RL",80,"NAmes","Norm","1Fam",6,1961,1961,288,1362,"GasA","Y","SBrkr",1362,1362,1,1,3,6,1,2,504,0,20,6,2008,163000,FALSE,3,2,3
175,"RL",47,"Timber","Norm","1Fam",6,1986,1986,1398,1606,"GasA","Y","SBrkr",1651,1651,1,2,3,7,1,2,616,192,0,11,2008,184000,FALSE,3,2,3
176,"RL",84,"Edwards","Norm","1Fam",6,1950,2001,477,1202,"GasA","Y","SBrkr",2158,2158,1,2,4,7,1,2,576,0,29,6,2007,243000,FALSE,3,2,3
177,"RL",97,"ClearCr","Norm","1Fam",6,1988,1989,831,1151,"GasA","Y","SBrkr",1164,2060,0,2,4,8,1,2,521,0,228,9,2007,211000,FALSE,4,2,3
178,"RL",71,"Sawyer","Norm","1Fam",5,1958,1958,57,1052,"GasA","Y","SBrkr",1252,1920,1,2,4,8,1,2,451,0,0,7,2006,172500,FALSE,3,2,1
180,"RM",60,"OldTown","Norm","1Fam",5,1923,2006,0,968,"GasA","Y","SBrkr",968,968,0,1,2,5,0,2,480,0,0,7,2007,100000,FALSE,1,2,3
181,"FV",73.5,"Somerst","Norm","Twnhs",6,2000,2000,436,756,"GasA","Y","SBrkr",769,1525,0,2,3,5,1,2,440,0,0,6,2007,177000,FALSE,3,2,1
182,"RL",54,"Crawfor","Norm","1Fam",7,1920,1950,352,793,"GasA","Y","SBrkr",901,1802,0,1,4,9,1,1,216,0,0,7,2006,200100,FALSE,2,2,2
183,"RL",60,"Edwards","Artery","1Fam",5,1957,2006,0,0,"GasA","Y","SBrkr",1340,1340,0,1,3,7,1,1,252,116,0,6,2007,120000,FALSE,1,2,1
184,"RM",63,"OldTown","Norm","1Fam",7,2003,2003,0,1362,"GasA","Y","SBrkr",1362,2082,0,2,3,6,0,2,484,280,238,6,2008,200000,FALSE,3,2,1
185,"RL",92,"BrkSide","RRAn","1Fam",5,1908,1991,0,504,"GasA","Y","SBrkr",936,1252,0,1,3,5,0,2,576,104,0,6,2006,127000,FALSE,1,2,2
187,"RL",73,"Mitchel","Norm","1Fam",7,1990,1991,611,1188,"GasA","Y","SBrkr",1217,1217,1,2,3,6,0,2,497,168,27,6,2009,173000,FALSE,3,2,1
188,"RL",60,"OldTown","Norm","1Fam",5,1916,1987,0,660,"GasA","Y","SBrkr",808,1656,0,2,3,8,0,1,180,0,0,8,2009,135000,FALSE,3,2,1
189,"RL",64,"SawyerW","Feedr","Duplex",5,1979,1979,1086,1086,"GasA","Y","SBrkr",1224,1224,2,0,2,6,2,2,528,120,0,6,2009,153337,FALSE,4,2,3
190,"RL",41,"StoneBr","Norm","TwnhsE",8,2001,2002,1153,1593,"GasA","Y","SBrkr",1593,1593,1,1,0,5,1,2,682,0,120,8,2008,286000,FALSE,3,2,1
191,"RL",70,"Crawfor","Norm","1Fam",8,1932,1994,297,853,"GasA","Y","SBrkr",1549,2727,0,2,3,10,2,2,440,0,74,12,2007,315000,FALSE,3,2,3
192,"RL",73,"NAmes","Norm","1Fam",7,1972,2004,626,725,"GasA","Y","SBrkr",725,1479,1,1,4,7,0,2,484,0,32,6,2007,184000,FALSE,3,2,2
193,"RL",68,"CollgCr","Norm","1Fam",7,1999,1999,560,1431,"GasA","Y","SBrkr",1431,1431,1,2,3,6,0,2,666,0,35,9,2009,192000,FALSE,3,2,1
194,"RM",24,"Edwards","Norm","Twnhs",7,2004,2004,0,970,"GasA","Y","SBrkr",970,1709,0,2,3,7,0,2,380,0,40,5,2006,130000,FALSE,2,2,1
195,"RL",60,"CollgCr","Norm","1Fam",5,1972,1972,390,864,"GasA","Y","SBrkr",864,864,0,1,3,5,0,1,352,0,0,5,2008,127000,FALSE,1,2,3
196,"RL",24,"NPkVill","Norm","Twnhs",6,1976,1976,566,855,"GasA","Y","SBrkr",855,1456,0,2,3,7,1,2,440,87,0,7,2009,148500,FALSE,3,2,3
197,"RL",79,"Somerst","Norm","1Fam",7,2007,2007,1126,1726,"GasA","Y","SBrkr",1726,1726,1,2,3,8,1,3,786,171,138,9,2007,311872,FALSE,3,2,1
198,"RL",174,"NAmes","Artery","1Fam",8,1918,1990,1036,1360,"GasA","Y","SBrkr",1360,3112,1,2,4,8,1,2,795,0,16,3,2006,235000,FALSE,4,2,2
199,"RM",92,"OldTown","Norm","1Fam",6,1912,1950,0,755,"GasA","Y","SBrkr",929,2229,0,1,5,8,0,0,0,0,198,7,2009,104000,FALSE,1,2,1
200,"RL",76,"NridgHt","Norm","1Fam",8,2004,2005,1088,1713,"GasA","Y","SBrkr",1713,1713,1,2,3,7,1,3,856,0,26,1,2009,274900,FALSE,3,2,1
201,"RM",80,"Edwards","Norm","1Fam",4,2003,2004,0,1121,"GasA","Y","SBrkr",1121,1121,0,2,2,5,0,2,440,132,64,3,2010,140000,FALSE,2,2,1
202,"RL",75,"Mitchel","Norm","1Fam",6,1977,1977,641,1196,"GasA","Y","SBrkr",1279,1279,0,2,3,6,2,2,473,238,83,2,2008,171500,FALSE,3,2,3
203,"RL",50,"OldTown","Artery","1Fam",6,1924,1950,617,617,"GasA","Y","SBrkr",865,1310,0,2,2,6,0,1,398,0,0,5,2006,112000,FALSE,2,2,2
204,"RM",70,"CollgCr","Norm","TwnhsE",6,2004,2004,662,848,"GasA","Y","SBrkr",848,848,1,1,1,3,1,2,420,149,0,1,2008,149000,FALSE,2,2,1
205,"RM",50,"OldTown","Norm","1Fam",5,1947,1950,312,720,"GasA","Y","SBrkr",720,1284,0,1,2,5,0,1,240,0,35,4,2009,110000,FALSE,2,2,3
206,"RL",99,"Gilbert","Norm","1Fam",7,1990,1990,0,1424,"GasA","Y","SBrkr",1442,1442,0,2,3,5,0,2,500,0,34,5,2009,180500,FALSE,2,2,1
207,"RL",40,"Sawyer","RRAe","1Fam",5,1962,1962,0,1140,"GasA","Y","SBrkr",1696,1696,0,1,3,8,1,1,349,0,30,3,2007,143900,FALSE,2,2,3
208,"RL",73,"NAmes","Norm","1Fam",4,1960,1960,419,1100,"GasA","Y","SBrkr",1100,1100,1,1,3,6,1,1,312,355,0,4,2008,141000,FALSE,2,2,3
209,"RL",66.5,"SawyerW","Norm","1Fam",7,1988,1989,1065,1157,"GasA","Y","SBrkr",1180,2062,1,2,3,7,1,2,454,60,55,4,2007,277000,FALSE,4,2,1
210,"RL",75,"NAmes","Norm","1Fam",6,1964,1964,787,1092,"GasA","Y","SBrkr",1092,1092,1,1,3,6,0,2,504,0,0,7,2008,145000,FALSE,2,2,1
211,"RL",67,"Edwards","Norm","1Fam",5,1925,1950,468,864,"GasA","N","FuseA",864,864,1,1,2,5,0,0,0,0,0,4,2008,98000,FALSE,2,1,3
212,"RL",83,"Edwards","Norm","1Fam",6,2009,2009,36,1212,"GasA","Y","SBrkr",1212,1212,0,2,3,6,0,2,460,100,22,3,2010,186000,FALSE,2,2,1
213,"FV",72,"Somerst","Norm","1Fam",7,2009,2009,822,900,"GasA","Y","SBrkr",932,1852,1,2,3,7,1,2,644,168,108,7,2009,252678,FALSE,4,2,1
214,"RL",43,"CollgCr","Norm","1Fam",5,1995,1995,716,990,"GasA","Y","SBrkr",990,990,0,1,3,5,0,2,576,224,0,7,2006,156000,FALSE,2,2,1
215,"RL",70,"CollgCr","Norm","1Fam",6,1977,1977,378,689,"GasA","Y","SBrkr",689,1392,0,1,3,6,0,1,299,0,36,3,2010,161750,FALSE,2,2,1
216,"RL",72,"NAmes","Norm","1Fam",5,1957,1996,360,1070,"GasA","Y","SBrkr",1236,1236,0,1,2,6,1,1,447,0,0,5,2006,134450,FALSE,2,2,3
217,"RL",65,"CollgCr","Norm","1Fam",7,2004,2004,946,1436,"GasA","Y","SBrkr",1436,1436,1,2,3,8,0,2,484,139,98,4,2008,210000,FALSE,3,2,1
218,"RM",57,"OldTown","Norm","1Fam",4,1925,1950,0,686,"GasA","N","SBrkr",810,1328,0,1,3,8,0,1,210,0,172,9,2006,107000,FALSE,1,1,4
219,"RL",74,"Crawfor","Norm","1Fam",7,1939,2006,341,798,"GasA","Y","SBrkr",1137,1954,0,1,3,8,2,2,431,0,119,5,2008,311500,FALSE,3,2,1
220,"RL",43,"Blmngtn","Norm","TwnhsE",7,2005,2006,16,1248,"GasA","Y","SBrkr",1248,1248,0,2,2,5,0,2,438,108,0,3,2006,167240,FALSE,2,2,1
221,"RL",73,"CollgCr","Norm","1Fam",7,2006,2006,0,1498,"GasA","Y","SBrkr",1498,1498,0,2,2,5,0,2,675,351,33,4,2006,204900,FALSE,2,2,1
222,"RL",65,"Gilbert","Norm","1Fam",6,2002,2002,0,1010,"GasA","Y","SBrkr",1010,2267,0,2,4,8,1,2,390,120,46,12,2009,200000,FALSE,3,2,1
223,"RL",85,"NWAmes","RRAn","1Fam",6,1975,1975,550,713,"GasA","Y","SBrkr",811,1552,1,2,3,6,1,2,434,209,208,2,2006,179900,FALSE,4,2,3
224,"RL",70,"NAmes","Norm","1Fam",4,1971,1971,524,864,"GasA","Y","SBrkr",864,864,0,1,2,4,0,2,576,216,0,3,2009,97000,FALSE,1,2,2
226,"RM",21,"BrDale","Norm","Twnhs",5,1971,1971,0,630,"GasA","Y","SBrkr",630,1302,0,2,3,6,0,1,280,0,0,5,2009,112000,FALSE,3,2,3
227,"RL",82,"NoRidge","Norm","1Fam",7,1995,1995,565,1203,"GasA","Y","SBrkr",1214,2520,0,2,4,9,1,3,721,224,114,6,2007,290000,FALSE,3,2,1
228,"RM",21,"BrDale","Norm","Twnhs",6,1970,1970,321,483,"GasA","Y","SBrkr",483,987,0,1,2,5,0,1,280,0,0,9,2008,106000,FALSE,2,2,3
229,"RL",70,"Sawyer","Feedr","1Fam",5,1967,1967,842,912,"GasA","Y","SBrkr",912,912,0,1,3,5,1,1,336,0,0,5,2010,125000,FALSE,1,2,3
230,"RL",43,"Blmngtn","Norm","TwnhsE",7,2005,2006,16,1373,"GasA","Y","SBrkr",1555,1555,0,2,2,7,1,2,430,143,20,5,2009,192500,FALSE,2,2,1
231,"RL",73,"NAmes","Norm","1Fam",6,1959,1959,0,1194,"GasA","Y","SBrkr",1194,1194,1,1,3,6,0,1,312,0,0,4,2010,148000,FALSE,2,2,3
233,"RM",21,"BrDale","Norm","Twnhs",6,1972,1972,0,483,"GasA","Y","SBrkr",483,987,0,1,2,5,1,1,288,0,0,6,2006,94500,FALSE,2,2,3
234,"RL",75,"CollgCr","Norm","1Fam",5,1976,1976,182,894,"GasA","Y","SBrkr",894,894,1,1,3,5,0,1,308,365,0,2,2010,128200,FALSE,2,2,3
235,"RL",65,"Gilbert","Norm","1Fam",6,2002,2002,625,860,"GasA","Y","SBrkr",860,1960,1,2,4,8,2,2,440,288,48,5,2010,216500,FALSE,4,2,1
236,"RM",21,"BrDale","Norm","TwnhsE",6,1971,1971,358,483,"GasA","Y","SBrkr",483,987,0,1,2,5,0,1,264,0,0,8,2008,89500,FALSE,2,2,3
237,"RL",65,"CollgCr","Norm","1Fam",7,2004,2004,24,1414,"GasA","Y","SBrkr",1414,1414,0,2,3,6,0,2,494,132,105,5,2010,185500,FALSE,2,2,1
238,"RL",66.5,"SawyerW","RRNe","1Fam",7,1993,2003,402,996,"GasA","Y","SBrkr",1014,1744,0,2,3,7,0,2,457,370,70,2,2010,194500,FALSE,3,2,1
239,"RL",93,"NridgHt","Norm","1Fam",8,2007,2007,0,1694,"GasA","Y","SBrkr",1694,1694,0,2,3,7,0,3,818,168,228,12,2007,318000,FALSE,2,2,1
240,"RL",52,"Edwards","Norm","1Fam",6,1945,1950,94,735,"GasA","Y","FuseA",798,1487,0,1,3,7,1,1,220,0,140,4,2010,113000,FALSE,2,2,3
241,"FV",75,"Somerst","Norm","1Fam",8,2008,2008,1078,1566,"GasA","Y","SBrkr",1566,1566,1,2,3,7,0,2,750,144,168,4,2010,262500,FALSE,3,2,1
242,"RM",40,"OldTown","Norm","1Fam",5,1945,1997,329,686,"GasA","Y","SBrkr",866,866,0,1,2,4,0,0,0,58,42,8,2007,110500,FALSE,1,2,2
243,"RM",63,"OldTown","Norm","1Fam",5,1900,1950,0,540,"GasA","N","FuseA",889,1440,0,1,3,6,0,1,352,0,0,4,2006,79000,FALSE,1,1,2
244,"RL",75,"SawyerW","Norm","TwnhsE",6,1980,1980,0,626,"GasA","Y","SBrkr",626,1217,0,1,3,6,1,1,288,0,28,4,2009,120000,FALSE,2,2,3
245,"RL",66.5,"SawyerW","Norm","1Fam",7,1994,2002,695,948,"GasA","Y","SBrkr",1222,2110,1,2,3,8,2,2,463,0,130,5,2010,205000,FALSE,4,2,1
246,"RL",80,"NWAmes","Norm","1Fam",7,1988,1988,929,1845,"GasA","Y","SBrkr",1872,1872,0,2,3,6,1,2,604,197,39,6,2006,241500,FALSE,3,2,2
247,"RM",69,"OldTown","Norm","2fmCon",6,1910,1950,0,1020,"GasA","N","FuseP",908,1928,0,2,4,9,0,1,440,0,60,4,2006,137000,FALSE,2,1,2
248,"RL",75,"NAmes","Norm","1Fam",6,1954,1954,0,1367,"GasA","Y","SBrkr",1375,1375,0,1,2,5,1,2,451,0,30,6,2006,140000,FALSE,1,2,1
249,"RL",72,"CollgCr","Norm","1Fam",7,2003,2003,0,840,"GasA","Y","SBrkr",840,1668,0,2,3,8,0,2,500,144,68,9,2007,180000,FALSE,3,2,1
250,"RL",80,"ClearCr","Norm","1Fam",6,1958,2006,697,1444,"GasA","Y","SBrkr",1444,2144,0,2,4,7,2,2,389,0,98,6,2007,277000,FALSE,3,2,2
251,"RL",55,"BrkSide","Norm","1Fam",3,1940,1966,0,728,"GasA","Y","SBrkr",1306,1306,0,1,3,6,0,0,0,263,0,5,2010,76500,FALSE,1,2,1
252,"RM",44,"Crawfor","Norm","TwnhsE",8,2006,2007,1573,1573,"GasA","Y","SBrkr",1625,1625,1,2,2,5,1,2,538,123,0,12,2007,235000,FALSE,4,2,1
253,"RL",65,"SawyerW","Norm","1Fam",6,2004,2004,0,798,"GasA","Y","SBrkr",798,1640,0,2,3,6,0,2,520,138,45,12,2008,173000,FALSE,3,2,1
254,"RL",85,"NAmes","Norm","1Fam",6,1964,1991,270,1302,"GasA","Y","SBrkr",1302,1302,0,2,3,7,0,1,309,333,0,10,2007,158000,FALSE,3,2,1
255,"RL",70,"NAmes","Norm","1Fam",5,1957,1957,922,1314,"GasA","Y","SBrkr",1314,1314,1,1,3,5,0,1,294,250,0,6,2010,145000,FALSE,2,2,3
256,"RL",66,"Gilbert","Norm","1Fam",7,1999,1999,0,975,"GasA","Y","SBrkr",1005,2291,0,2,4,8,1,2,429,192,0,2,2006,230000,FALSE,3,2,1
257,"FV",64,"Somerst","Norm","1Fam",6,2003,2003,503,864,"GasA","Y","SBrkr",864,1728,0,2,3,7,0,2,673,216,56,5,2008,207500,FALSE,3,2,1
258,"RL",68,"CollgCr","Norm","1Fam",7,2006,2006,1334,1604,"GasA","Y","SBrkr",1604,1604,1,2,3,8,1,2,660,123,110,3,2009,220000,FALSE,4,2,1
259,"RL",80,"CollgCr","Norm","1Fam",7,2001,2001,361,963,"GasA","Y","SBrkr",963,1792,0,2,3,7,1,2,564,0,96,5,2008,231500,FALSE,3,2,1
260,"RM",70,"OldTown","Norm","1Fam",5,1956,1956,0,0,"GasA","Y","FuseA",882,882,0,1,2,4,0,1,308,0,45,12,2008,97000,FALSE,1,2,2
261,"RL",120,"NAmes","Artery","1Fam",6,1962,1962,672,1362,"GasA","Y","SBrkr",1382,1382,1,1,3,6,1,2,884,0,0,5,2009,176000,FALSE,2,2,3
262,"RL",69,"CollgCr","Norm","1Fam",8,2007,2007,0,1482,"GasA","Y","SBrkr",1482,2574,0,2,3,10,1,3,868,0,148,11,2007,276000,FALSE,3,2,1
263,"RL",88,"Sawyer","Norm","1Fam",6,1977,1995,506,506,"GasA","Y","SBrkr",1212,1212,1,1,3,6,1,2,492,292,12,7,2006,151000,FALSE,2,2,3
264,"RM",50,"OldTown","Norm","1Fam",5,1929,2001,234,926,"GasA","Y","SBrkr",926,1316,1,1,3,6,0,2,484,0,0,4,2010,130000,FALSE,2,2,3
265,"RM",30,"OldTown","Artery","1Fam",5,1925,2004,0,680,"GasA","N","FuseP",764,764,0,1,2,4,0,2,504,0,0,6,2008,73000,FALSE,1,1,2
266,"RL",78,"NWAmes","Norm","1Fam",6,1981,1981,588,1422,"GasA","Y","SBrkr",1422,1422,0,2,3,7,1,2,576,276,0,6,2008,175500,FALSE,2,2,3
267,"RL",70,"Gilbert","Norm","1Fam",6,1997,1997,714,802,"GasA","Y","SBrkr",802,1511,1,2,3,8,1,2,413,95,75,6,2006,185000,FALSE,4,2,2
268,"RL",60,"SWISU","Norm","1Fam",5,1939,1997,378,720,"GasA","Y","SBrkr",1052,2192,0,2,4,8,1,1,240,262,24,7,2008,179500,FALSE,3,2,1
269,"RM",71,"IDOTRR","Norm","1Fam",5,1940,1955,403,740,"GasA","Y","SBrkr",778,778,0,1,2,4,1,1,924,0,25,2,2008,120500,FALSE,1,2,1
270,"RL",65.5,"Edwards","Norm","1Fam",6,1976,1976,751,1143,"GasA","Y","SBrkr",1113,1113,1,1,3,6,1,1,504,370,30,5,2007,148000,FALSE,3,2,3
271,"FV",84,"Somerst","Norm","1Fam",8,2006,2006,0,1095,"GasA","Y","SBrkr",1095,1939,0,2,3,8,1,3,1053,192,51,8,2006,266000,FALSE,3,2,2
272,"RL",73,"ClearCr","Norm","1Fam",7,1954,2005,226,1385,"GasA","Y","SBrkr",1363,1363,1,1,2,5,2,2,439,81,0,4,2008,241500,FALSE,2,2,1
273,"RL",92,"NoRidge","Norm","1Fam",8,1999,2007,524,1152,"GasA","Y","SBrkr",1164,2270,0,2,4,9,1,3,671,132,57,4,2010,290000,FALSE,3,2,1
274,"RL",80,"NAmes","Feedr","1Fam",6,1958,1988,620,1240,"GasA","Y","SBrkr",1632,1632,1,2,3,6,1,1,338,289,0,4,2009,139000,FALSE,3,2,2
275,"RL",76,"Mitchel","Norm","1Fam",5,1982,1982,546,816,"GasA","Y","SBrkr",816,816,0,1,2,5,0,1,264,168,0,6,2007,124500,FALSE,1,2,3
276,"RL",55,"BrkSide","Norm","1Fam",7,1925,2007,0,952,"GasW","N","SBrkr",952,1548,0,2,3,5,0,2,672,74,0,10,2009,205000,FALSE,3,1,2
277,"RL",129,"Mitchel","Norm","1Fam",7,2003,2003,0,1560,"GasA","Y","SBrkr",1560,1560,0,2,3,7,0,2,573,100,150,4,2010,201000,FALSE,2,2,1
278,"RL",140,"Gilbert","Norm","1Fam",4,1951,1951,120,864,"GasA","Y","SBrkr",864,864,0,1,2,4,0,2,400,0,0,6,2010,141000,FALSE,1,2,1
280,"RL",83,"ClearCr","Norm","1Fam",7,1977,1977,392,1160,"GasA","Y","SBrkr",1156,2022,0,2,4,8,1,2,505,288,117,3,2008,192000,FALSE,3,2,1
281,"RL",82,"SawyerW","Norm","1Fam",7,1989,1989,421,807,"GasA","Y","SBrkr",1175,1982,0,2,3,7,1,2,575,0,84,1,2007,228500,FALSE,3,2,2
282,"FV",60,"Somerst","Norm","1Fam",6,2006,2006,905,1262,"GasA","Y","SBrkr",1262,1262,0,2,2,5,0,2,572,0,120,5,2006,185000,FALSE,2,2,2
283,"RL",34,"NridgHt","Norm","Twnhs",7,2007,2008,904,1314,"GasA","Y","SBrkr",1314,1314,1,2,2,6,1,2,626,172,62,4,2009,207500,FALSE,3,2,1
284,"RL",74,"Somerst","Feedr","1Fam",8,2008,2009,0,1468,"GasA","Y","SBrkr",1468,1468,0,2,3,6,1,3,898,210,150,12,2009,244600,FALSE,2,2,1
285,"RL",50,"SawyerW","Norm","TwnhsE",6,1992,1992,430,1575,"GasA","Y","SBrkr",1575,1575,1,2,2,5,0,2,529,0,0,7,2007,179200,FALSE,3,2,2
286,"FV",35,"Somerst","Norm","TwnhsE",7,2006,2007,0,625,"GasA","Y","SBrkr",625,1250,0,2,2,5,0,2,528,0,54,6,2007,164700,FALSE,3,2,1
287,"RL",77,"NAmes","Norm","1Fam",6,1962,1981,600,912,"GasA","Y","SBrkr",1085,1734,0,1,3,7,1,2,440,0,0,6,2006,159000,FALSE,2,2,3
288,"RL",73,"NAmes","Norm","1Fam",4,1971,1971,614,858,"GasA","Y","SBrkr",858,858,0,1,3,5,0,0,0,0,0,6,2006,88000,FALSE,1,2,3
289,"RL",71,"Sawyer","Norm","1Fam",5,1967,1967,450,882,"GasA","Y","SBrkr",900,900,0,1,3,5,0,1,280,0,0,2,2010,122000,FALSE,1,2,3
290,"RL",60,"BrkSide","RRAn","1Fam",6,1915,2003,0,698,"GasA","Y","FuseA",698,1396,0,1,3,7,0,1,384,0,0,7,2007,153575,FALSE,1,2,1
291,"RL",120,"CollgCr","Norm","1Fam",8,2006,2006,0,1079,"GasA","Y","SBrkr",1079,1919,0,2,3,8,1,2,685,0,51,7,2006,233230,FALSE,3,2,1
292,"RL",55,"SWISU","Norm","2fmCon",5,1912,2000,210,780,"GasA","N","SBrkr",936,1716,1,2,6,9,0,0,0,0,184,3,2008,135900,FALSE,3,1,1
293,"RL",60,"Edwards","Norm","1Fam",5,1949,2008,292,768,"GasA","Y","SBrkr",1148,1716,0,1,3,8,1,1,281,0,0,1,2009,131000,FALSE,2,2,2
294,"RL",80,"NWAmes","PosA","1Fam",7,1977,1994,795,795,"GasA","Y","SBrkr",1468,2263,1,2,3,9,1,2,539,0,250,3,2006,235000,FALSE,4,2,4
295,"RL",80,"NAmes","Norm","1Fam",6,1953,1953,1285,1416,"GasA","Y","SBrkr",1644,1644,1,1,3,7,2,2,418,110,0,10,2009,167000,FALSE,2,2,3
296,"RL",37,"Mitchel","Norm","1Fam",6,1984,1984,819,1003,"GasA","Y","SBrkr",1003,1003,1,1,3,6,0,2,588,120,0,3,2006,142500,FALSE,2,2,3
297,"RM",75,"IDOTRR","Norm","1Fam",5,1950,1950,420,910,"GasA","Y","FuseA",910,1558,0,1,4,6,0,1,282,289,0,6,2007,152000,FALSE,2,2,3
298,"FV",66,"Somerst","Norm","1Fam",7,1997,1998,649,975,"GasA","Y","SBrkr",975,1950,0,2,3,7,1,2,576,0,10,6,2007,239000,FALSE,3,2,1
299,"RL",90,"NWAmes","Norm","1Fam",6,1968,1968,384,702,"GasA","Y","SBrkr",1041,1743,0,1,3,7,1,2,539,224,0,6,2007,175000,FALSE,4,2,2
300,"RL",80,"Crawfor","Norm","1Fam",6,1950,2004,0,1092,"GasA","Y","SBrkr",1152,1152,0,1,3,6,1,1,300,0,36,8,2009,158500,FALSE,2,2,1
301,"RL",90,"Crawfor","Norm","2fmCon",5,1953,1953,841,1165,"GasA","Y","SBrkr",1336,1336,1,1,2,5,2,1,375,0,0,6,2006,157000,FALSE,2,2,3
302,"RL",66,"CollgCr","Norm","1Fam",8,1998,1999,281,1028,"GasA","Y","SBrkr",1210,2452,0,2,4,9,1,2,683,208,50,5,2007,267000,FALSE,3,2,1
303,"RL",118,"CollgCr","Norm","1Fam",7,2001,2002,0,1541,"GasA","Y","SBrkr",1541,1541,0,2,3,6,1,3,843,468,81,1,2006,205000,FALSE,2,2,1
304,"RL",70,"CollgCr","Norm","1Fam",5,1972,1972,894,894,"GasA","Y","SBrkr",894,894,1,1,3,5,0,2,552,256,0,7,2006,149900,FALSE,2,2,3
